"Indicator";"Registry";"Cancer";"Age";"Sex";"Year";"Age-specific Rate"
"Mortality";"Insubria-Varese";"Lung";"0-14";"Female";"1994";"0.00"
"Mortality";"Insubria-Varese";"Lung";"0-14";"Female";"1995";"0.00"
"Mortality";"Insubria-Varese";"Lung";"0-14";"Female";"1996";"0.00"
"Mortality";"Insubria-Varese";"Lung";"0-14";"Female";"1997";"0.00"
"Mortality";"Insubria-Varese";"Lung";"0-14";"Female";"1998";"0.00"
"Mortality";"Insubria-Varese";"Lung";"0-14";"Female";"1999";"0.00"
"Mortality";"Insubria-Varese";"Lung";"0-14";"Female";"2000";"0.00"
"Mortality";"Insubria-Varese";"Lung";"0-14";"Female";"2001";"0.00"
"Mortality";"Insubria-Varese";"Lung";"0-14";"Female";"2002";"0.00"
"Mortality";"Insubria-Varese";"Lung";"0-14";"Female";"2003";"0.00"
"Mortality";"Insubria-Varese";"Lung";"0-14";"Female";"2004";"0.00"
"Mortality";"Insubria-Varese";"Lung";"0-14";"Female";"2005";"0.00"
"Mortality";"Insubria-Varese";"Lung";"0-14";"Female";"2006";"0.00"
"Mortality";"Insubria-Varese";"Lung";"0-14";"Female";"2007";"0.00"
"Mortality";"Insubria-Varese";"Lung";"0-14";"Female";"2008";"0.00"
"Mortality";"Insubria-Varese";"Lung";"0-14";"Female";"2009";"0.00"
"Mortality";"Insubria-Varese";"Lung";"0-14";"Female";"2010";"0.00"
"Mortality";"Insubria-Varese";"Lung";"0-14";"Female";"2011";"0.00"
"Mortality";"Insubria-Varese";"Lung";"0-14";"Female";"2012";"0.00"
"Mortality";"Insubria-Varese";"Lung";"0-14";"Female";"2013";"0.00"
"Mortality";"Insubria-Varese";"Lung";"0-14";"Female";"2014";"0.00"
"Mortality";"Insubria-Varese";"Lung";"0-14";"Female";"2015";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Male";"1994";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Male";"1995";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Male";"1996";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Male";"1997";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Male";"1998";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Male";"1999";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Male";"2000";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Male";"2001";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Male";"2002";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Male";"2003";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Male";"2004";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Male";"2005";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Male";"2006";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Male";"2007";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Male";"2008";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Male";"2009";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Male";"2010";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Male";"2011";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Male";"2012";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Male";"2013";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Male";"2014";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Male";"2015";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Female";"1994";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Female";"1995";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Female";"1996";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Female";"1997";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Female";"1998";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Female";"1999";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Female";"2000";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Female";"2001";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Female";"2002";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Female";"2003";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Female";"2004";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Female";"2005";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Female";"2006";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Female";"2007";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Female";"2008";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Female";"2009";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Female";"2010";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Female";"2011";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Female";"2012";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Female";"2013";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Female";"2014";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Female";"2015";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Female";"2016";"0.00"
"Incidence";"Insubria-Varese";"Lung";"0-14";"Female";"1994";"0.00"
"Incidence";"Insubria-Varese";"Lung";"0-14";"Female";"1995";"0.00"
"Incidence";"Insubria-Varese";"Lung";"0-14";"Female";"1996";"0.00"
"Incidence";"Insubria-Varese";"Lung";"0-14";"Female";"1997";"0.00"
"Incidence";"Insubria-Varese";"Lung";"0-14";"Female";"1998";"0.00"
"Incidence";"Insubria-Varese";"Lung";"0-14";"Female";"1999";"0.00"
"Incidence";"Insubria-Varese";"Lung";"0-14";"Female";"2000";"0.00"
"Incidence";"Insubria-Varese";"Lung";"0-14";"Female";"2001";"0.00"
"Incidence";"Insubria-Varese";"Lung";"0-14";"Female";"2002";"0.00"
"Incidence";"Insubria-Varese";"Lung";"0-14";"Female";"2003";"0.00"
"Incidence";"Insubria-Varese";"Lung";"0-14";"Female";"2004";"0.00"
"Incidence";"Insubria-Varese";"Lung";"0-14";"Female";"2005";"0.00"
"Incidence";"Insubria-Varese";"Lung";"0-14";"Female";"2006";"0.00"
"Incidence";"Insubria-Varese";"Lung";"0-14";"Female";"2007";"0.00"
"Incidence";"Insubria-Varese";"Lung";"0-14";"Female";"2008";"0.00"
"Incidence";"Insubria-Varese";"Lung";"0-14";"Female";"2009";"0.00"
"Incidence";"Insubria-Varese";"Lung";"0-14";"Female";"2010";"0.00"
"Incidence";"Insubria-Varese";"Lung";"0-14";"Female";"2011";"0.00"
"Incidence";"Insubria-Varese";"Lung";"0-14";"Female";"2012";"0.00"
"Incidence";"Insubria-Varese";"Lung";"0-14";"Female";"2013";"0.00"
"Incidence";"Insubria-Varese";"Lung";"0-14";"Female";"2014";"0.00"
"Incidence";"Insubria-Varese";"Lung";"0-14";"Female";"2015";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Female";"1994";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Female";"1995";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Female";"1996";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Female";"1997";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Female";"1998";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Female";"1999";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Female";"2000";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Female";"2001";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Female";"2002";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Female";"2003";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Female";"2004";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Female";"2005";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Female";"2006";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Female";"2007";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Female";"2008";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Female";"2009";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Female";"2010";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Female";"2011";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Female";"2012";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Female";"2013";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Female";"2014";"0.00"
"Mortality";"Liguria";"Lung";"0-14";"Female";"2015";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Male";"1994";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Male";"1995";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Male";"1996";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Male";"1997";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Male";"1998";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Male";"1999";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Male";"2000";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Male";"2001";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Male";"2002";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Male";"2003";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Male";"2004";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Male";"2005";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Male";"2006";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Male";"2007";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Male";"2008";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Male";"2009";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Male";"2010";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Male";"2011";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Male";"2012";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Male";"2013";"0.40"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Male";"2014";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Male";"2015";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Male";"2016";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Male";"2017";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Male";"2018";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Male";"2019";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Male";"2020";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Female";"1994";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Female";"1995";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Female";"1996";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Female";"1997";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Female";"1998";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Female";"1999";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Female";"2000";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Female";"2001";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Female";"2002";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Female";"2003";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Female";"2004";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Female";"2005";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Female";"2006";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Female";"2007";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Female";"2008";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Female";"2009";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Female";"2010";"0.44"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Female";"2011";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Female";"2012";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Female";"2013";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Female";"2014";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Female";"2015";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Female";"2016";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Female";"2017";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Female";"2018";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Female";"2019";"0.00"
"Incidence";"Emilia-Romagna";"Lung";"0-14";"Female";"2020";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Male";"1994";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Male";"1995";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Male";"1996";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Male";"1997";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Male";"1998";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Male";"1999";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Male";"2000";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Male";"2001";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Male";"2002";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Male";"2003";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Male";"2004";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Male";"2005";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Male";"2006";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Male";"2007";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Male";"2008";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Male";"2009";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Male";"2010";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Male";"2011";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Male";"2012";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Male";"2013";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Male";"2014";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Male";"2015";"0.00"
"Incidence";"Umbria";"Lung";"0-14";"Male";"2016";"0.00"
"Incidence";"Liguria";"Lung";"0-14";"Male";"1994";"0.00"
"Incidence";"Liguria";"Lung";"0-14";"Male";"1995";"0.00"
"Incidence";"Liguria";"Lung";"0-14";"Male";"1996";"0.00"
"Incidence";"Liguria";"Lung";"0-14";"Male";"1997";"0.00"
"Incidence";"Liguria";"Lung";"0-14";"Male";"1998";"0.00"
"Incidence";"Liguria";"Lung";"0-14";"Male";"1999";"0.00"
"Incidence";"Liguria";"Lung";"0-14";"Male";"2000";"0.00"
"Incidence";"Liguria";"Lung";"0-14";"Male";"2001";"0.00"
"Incidence";"Liguria";"Lung";"0-14";"Male";"2002";"0.00"
"Incidence";"Liguria";"Lung";"0-14";"Male";"2003";"0.00"
"Incidence";"Liguria";"Lung";"0-14";"Male";"2004";"0.00"
"Incidence";"Liguria";"Lung";"0-14";"Male";"2005";"0.00"
"Incidence";"Liguria";"Lung";"0-14";"Male";"2006";"0.00"
"Incidence";"Liguria";"Lung";"0-14";"Male";"2007";"0.00"
"Incidence";"Liguria";"Lung";"0-14";"Male";"2008";"0.00"
"Incidence";"Liguria";"Lung";"0-14";"Male";"2009";"0.00"
"Incidence";"Liguria";"Lung";"0-14";"Male";"2010";"0.00"
"Incidence";"Liguria";"Lung";"0-14";"Male";"2011";"0.00"
"Incidence";"Liguria";"Lung";"0-14";"Male";"2012";"0.00"
"Incidence";"Liguria";"Lung";"0-14";"Male";"2013";"0.00"
"Incidence";"Liguria";"Lung";"0-14";"Male";"2014";"0.00"
"Incidence";"Liguria";"Lung";"0-14";"Male";"2015";"0.00"
"Incidence";"Liguria";"Lung";"0-14";"Male";"2016";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Male";"1994";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Male";"1995";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Male";"1996";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Male";"1997";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Male";"1998";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Male";"1999";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Male";"2000";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Male";"2001";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Male";"2002";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Male";"2003";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Male";"2004";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Male";"2005";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Male";"2006";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Male";"2007";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Male";"2008";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Male";"2009";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Male";"2010";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Male";"2011";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Male";"2012";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Male";"2013";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Male";"2014";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Male";"2015";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Male";"2016";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Male";"2017";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Male";"2018";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Male";"2019";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Male";"2020";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Male";"2021";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Female";"1994";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Female";"1995";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Female";"1996";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Female";"1997";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Female";"1998";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Female";"1999";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Female";"2000";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Female";"2001";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Female";"2002";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Female";"2003";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Female";"2004";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Female";"2005";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Female";"2006";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Female";"2007";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Female";"2008";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Female";"2009";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Female";"2010";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Female";"2011";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Female";"2012";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Female";"2013";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Female";"2014";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Female";"2015";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Female";"2016";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Female";"1994";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Female";"1995";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Female";"1996";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Female";"1997";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Female";"1998";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Female";"1999";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Female";"2000";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Female";"2001";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Female";"2002";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Female";"2003";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Female";"2004";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Female";"2005";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Female";"2006";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Female";"2007";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Female";"2008";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Female";"2009";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Female";"2010";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Female";"2011";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Female";"2012";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Female";"2013";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Female";"2014";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Female";"2015";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Female";"2016";"0.30"
"Incidence";"Veneto";"Lung";"0-14";"Female";"2017";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Female";"2018";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Female";"2019";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Female";"2020";"0.00"
"Incidence";"Veneto";"Lung";"0-14";"Female";"2021";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Male";"1994";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Male";"1995";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Male";"1996";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Male";"1997";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Male";"1998";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Male";"1999";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Male";"2000";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Male";"2001";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Male";"2002";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Male";"2003";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Male";"2004";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Male";"2005";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Male";"2006";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Male";"2007";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Male";"2008";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Male";"2009";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Male";"2010";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Male";"2011";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Male";"2012";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Male";"2013";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Male";"2014";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Male";"2015";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Male";"1994";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Male";"1995";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Male";"1996";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Male";"1997";"1.92"
"Mortality";"Umbria";"Lung";"0-14";"Male";"1998";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Male";"1999";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Male";"2000";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Male";"2001";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Male";"2002";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Male";"2003";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Male";"2004";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Male";"2005";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Male";"2006";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Male";"2007";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Male";"2008";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Male";"2009";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Male";"2010";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Male";"2011";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Male";"2012";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Male";"2013";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Male";"2014";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Male";"2015";"0.00"
"Mortality";"Umbria";"Lung";"0-14";"Male";"2016";"0.00"
"Incidence";"Ragusa";"Lung";"0-14";"Male";"1994";"0.00"
"Incidence";"Ragusa";"Lung";"0-14";"Male";"1995";"0.00"
"Incidence";"Ragusa";"Lung";"0-14";"Male";"1996";"0.00"
"Incidence";"Ragusa";"Lung";"0-14";"Male";"1997";"0.00"
"Incidence";"Ragusa";"Lung";"0-14";"Male";"1998";"0.00"
"Incidence";"Ragusa";"Lung";"0-14";"Male";"1999";"0.00"
"Incidence";"Ragusa";"Lung";"0-14";"Male";"2000";"0.00"
"Incidence";"Ragusa";"Lung";"0-14";"Male";"2001";"0.00"
"Incidence";"Ragusa";"Lung";"0-14";"Male";"2002";"0.00"
"Incidence";"Ragusa";"Lung";"0-14";"Male";"2003";"0.00"
"Incidence";"Ragusa";"Lung";"0-14";"Male";"2004";"0.00"
"Incidence";"Ragusa";"Lung";"0-14";"Male";"2005";"0.00"
"Incidence";"Ragusa";"Lung";"0-14";"Male";"2006";"0.00"
"Incidence";"Ragusa";"Lung";"0-14";"Male";"2007";"0.00"
"Incidence";"Ragusa";"Lung";"0-14";"Male";"2008";"0.00"
"Incidence";"Ragusa";"Lung";"0-14";"Male";"2009";"0.00"
"Incidence";"Ragusa";"Lung";"0-14";"Male";"2010";"0.00"
"Incidence";"Ragusa";"Lung";"0-14";"Male";"2011";"0.00"
"Incidence";"Ragusa";"Lung";"0-14";"Male";"2012";"0.00"
"Incidence";"Ragusa";"Lung";"0-14";"Male";"2013";"0.00"
"Incidence";"Ragusa";"Lung";"0-14";"Male";"2014";"0.00"
"Incidence";"Ragusa";"Lung";"0-14";"Male";"2015";"2.21"
"Incidence";"Ragusa";"Lung";"0-14";"Male";"2016";"0.00"
"Incidence";"Ragusa";"Lung";"0-14";"Male";"2017";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Female";"1994";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Female";"1995";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Female";"1996";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Female";"1997";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Female";"1998";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Female";"1999";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Female";"2000";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Female";"2001";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Female";"2002";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Female";"2003";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Female";"2004";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Female";"2005";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Female";"2006";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Female";"2007";"0.00"
"Incidence";"Sassari";"Lung";"0-14";"Female";"2008";"0.00"
